CODE_MUNI_7,YEAR,CASES
4115457,2022,4
4115457,2023,19
4115457,2024,362
4115507,2010,10
4115507,2011,12
4115507,2012,1
4115507,2013,14
4115507,2014,32
4115507,2015,55
4115507,2016,56
4115507,2017,14
4115507,2018,5
4115507,2019,28
4115507,2020,116
4115507,2021,49
4115507,2022,960
4115507,2023,136
4115507,2024,715
4115606,2010,74
4115606,2011,85
4115606,2012,31
4115606,2013,39
4115606,2014,18
4115606,2015,43
4115606,2016,434
4115606,2017,27
4115606,2018,45
4115606,2019,166
4115606,2020,394
4115606,2021,157
4115606,2022,3654
4115606,2023,595
4115606,2024,2231
4115705,2010,3
4115705,2011,7
4115705,2012,1
4115705,2013,0
4115705,2014,0
4115705,2015,5
4115705,2016,383
4115705,2017,50
4115705,2018,16
4115705,2019,317
4115705,2020,287
4115705,2021,48
4115705,2022,1143
4115705,2023,4959
4115705,2024,4242
4115739,2010,0
4115739,2011,1
4115739,2012,0
4115739,2013,2
4115739,2014,1
4115739,2015,0
4115739,2016,0
4115739,2017,0
4115739,2018,0
4115739,2019,2
4115739,2020,11
4115739,2021,2
4115739,2022,9
4115739,2023,12
4115739,2024,348
4115754,2010,1
4115754,2011,11
4115754,2012,5
4115754,2013,10
4115754,2014,9
4115754,2015,153
4115754,2016,69
4115754,2017,8
4115754,2018,2
4115754,2019,10
4115754,2020,142
4115754,2021,16
4115754,2022,26
4115754,2023,29
4115754,2024,1539
4115804,2010,1549
4115804,2011,403
4115804,2012,61
4115804,2013,243
4115804,2014,114
4115804,2015,431
4115804,2016,3852
4115804,2017,175
4115804,2018,204
4115804,2019,1126
4115804,2020,2086
4115804,2021,1204
4115804,2022,5797
4115804,2023,3167
4115804,2024,6573
4115853,2010,133
4115853,2011,0
4115853,2012,2
4115853,2013,36
4115853,2014,29
4115853,2015,44
4115853,2016,53
4115853,2017,11
4115853,2018,10
4115853,2019,291
4115853,2020,268
4115853,2021,662
4115853,2022,333
4115853,2023,103
4115853,2024,435
4115903,2010,6
4115903,2011,3
4115903,2012,2
4115903,2013,101
4115903,2014,13
4115903,2015,23
4115903,2016,7
4115903,2017,5
4115903,2018,5
4115903,2019,29
4115903,2020,217
4115903,2021,21
4115903,2022,51
4115903,2023,155
4115903,2024,433
4116000,2010,144
4116000,2011,97
4116000,2012,45
4116000,2013,48
4116000,2014,55
4116000,2015,134
4116000,2016,92
4116000,2017,35
4116000,2018,12
4116000,2019,95
4116000,2020,208
4116000,2021,19
4116000,2022,49
4116000,2023,413
4116000,2024,473
4116059,2010,282
4116059,2011,69
4116059,2012,13
4116059,2013,321
4116059,2014,413
4116059,2015,113
4116059,2016,214
4116059,2017,36
4116059,2018,49
4116059,2019,288
4116059,2020,471
4116059,2021,595
4116059,2022,426
4116059,2023,691
4116059,2024,1656
4116109,2010,365
4116109,2011,29
4116109,2012,7
4116109,2013,202
4116109,2014,187
4116109,2015,103
4116109,2016,113
4116109,2017,30
4116109,2018,22
4116109,2019,459
4116109,2020,648
4116109,2021,37
4116109,2022,215
4116109,2023,150
4116109,2024,2573
4116208,2010,3
4116208,2011,15
4116208,2012,3
4116208,2013,2
4116208,2014,1
4116208,2015,5
4116208,2016,389
4116208,2017,2
4116208,2018,1
4116208,2019,4
4116208,2020,222
4116208,2021,668
4116208,2022,23
4116208,2023,427
4116208,2024,1398
4116307,2010,43
4116307,2011,18
4116307,2012,18
4116307,2013,54
4116307,2014,70
4116307,2015,149
4116307,2016,21
4116307,2017,12
4116307,2018,10
4116307,2019,45
4116307,2020,452
4116307,2021,9
4116307,2022,132
4116307,2023,535
4116307,2024,73
4116406,2010,11
4116406,2011,1
4116406,2012,0
4116406,2013,23
4116406,2014,295
4116406,2015,25
4116406,2016,69
4116406,2017,35
4116406,2018,13
4116406,2019,118
4116406,2020,615
4116406,2021,30
4116406,2022,257
4116406,2023,1176
4116406,2024,151
4116505,2010,4
4116505,2011,1
4116505,2012,1
4116505,2013,90
4116505,2014,19
4116505,2015,58
4116505,2016,48
4116505,2017,0
4116505,2018,0
4116505,2019,15
4116505,2020,163
4116505,2021,10
4116505,2022,95
4116505,2023,66
4116505,2024,118
4116604,2010,10
4116604,2011,26
4116604,2012,1
4116604,2013,18
4116604,2014,7
4116604,2015,5
4116604,2016,30
4116604,2017,5
4116604,2018,6
4116604,2019,28
4116604,2020,110
4116604,2021,23
4116604,2022,70
4116604,2023,64
4116604,2024,1077
4116703,2010,327
4116703,2011,29
4116703,2012,7
4116703,2013,81
4116703,2014,29
4116703,2015,68
4116703,2016,88
4116703,2017,26
4116703,2018,42
4116703,2019,96
4116703,2020,1269
4116703,2021,167
4116703,2022,634
4116703,2023,669
4116703,2024,2158
4116802,2010,7
4116802,2011,1
4116802,2012,3
4116802,2013,4
4116802,2014,1
4116802,2015,19
4116802,2016,32
4116802,2017,0
4116802,2018,9
4116802,2019,829
4116802,2020,169
4116802,2021,56
4116802,2022,36
4116802,2023,30
4116802,2024,1241
4116901,2010,710
4116901,2011,156
4116901,2012,39
4116901,2013,952
4116901,2014,342
4116901,2015,1997
4116901,2016,295
4116901,2017,40
4116901,2018,34
4116901,2019,466
4116901,2020,2716
4116901,2021,126
4116901,2022,3052
4116901,2023,446
4116901,2024,1101
4116950,2010,0
4116950,2011,0
4116950,2012,1
4116950,2013,2
4116950,2014,0
4116950,2015,1
4116950,2016,83
4116950,2017,8
4116950,2018,4
4116950,2019,0
4116950,2020,24
4116950,2021,7
4116950,2022,288
4116950,2023,34
4116950,2024,1420
4117008,2010,177
4117008,2011,309
4117008,2012,15
4117008,2013,63
4117008,2014,15
4117008,2015,140
4117008,2016,63
4117008,2017,21
4117008,2018,9
4117008,2019,99
4117008,2020,492
4117008,2021,35
4117008,2022,304
4117008,2023,1296
4117008,2024,642
4117057,2010,0
4117057,2011,6
4117057,2012,0
4117057,2013,9
4117057,2014,2
4117057,2015,5
4117057,2016,7
4117057,2017,2
4117057,2018,1
4117057,2019,4
4117057,2020,32
4117057,2021,0
4117057,2022,42
4117057,2023,43
4117057,2024,1823
4117107,2010,12
4117107,2011,37
4117107,2012,134
4117107,2013,560
4117107,2014,1508
4117107,2015,111
4117107,2016,100
4117107,2017,37
4117107,2018,32
4117107,2019,577
4117107,2020,886
4117107,2021,194
4117107,2022,845
4117107,2023,1601
4117107,2024,187
4117206,2010,21
4117206,2011,161
4117206,2012,6
4117206,2013,156
4117206,2014,95
4117206,2015,43
4117206,2016,35
4117206,2017,9
4117206,2018,6
4117206,2019,111
4117206,2020,1078
4117206,2021,738
4117206,2022,195
4117206,2023,626
4117206,2024,367
4117214,2010,79
4117214,2011,53
4117214,2012,14
4117214,2013,11
4117214,2014,9
4117214,2015,26
4117214,2016,55
4117214,2017,7
4117214,2018,5
4117214,2019,13
4117214,2020,147
4117214,2021,3
4117214,2022,53
4117214,2023,104
4117214,2024,771
4117222,2010,14
4117222,2011,19
4117222,2012,14
4117222,2013,512
4117222,2014,38
4117222,2015,86
4117222,2016,196
4117222,2017,12
4117222,2018,15
4117222,2019,44
4117222,2020,513
4117222,2021,76
4117222,2022,1408
4117222,2023,86
4117222,2024,460
4117255,2010,2
4117255,2011,5
4117255,2012,3
4117255,2013,210
4117255,2014,7
4117255,2015,65
4117255,2016,148
4117255,2017,46
4117255,2018,7
4117255,2019,3
4117255,2020,23
4117255,2021,2
4117255,2022,858
4117255,2023,8
4117255,2024,669
4117271,2010,0
4117271,2011,0
4117271,2012,1
4117271,2013,4
4117271,2014,3
4117271,2015,4
4117271,2016,12
4117271,2017,2
4117271,2018,0
4117271,2019,10
4117271,2020,80
4117271,2021,15
4117271,2022,112
4117271,2023,562
4117271,2024,1084
4117297,2010,5
4117297,2011,7
4117297,2012,5
4117297,2013,6
4117297,2014,41
4117297,2015,60
4117297,2016,32
4117297,2017,9
4117297,2018,7
4117297,2019,12
4117297,2020,57
4117297,2021,6
4117297,2022,26
4117297,2023,163
4117297,2024,783
4117305,2010,4
4117305,2011,4
4117305,2012,2
4117305,2013,3
4117305,2014,7
4117305,2015,3
4117305,2016,3
4117305,2017,5
4117305,2018,0
4117305,2019,7
4117305,2020,61
4117305,2021,60
4117305,2022,87
4117305,2023,160
4117305,2024,3374
4117404,2010,16
4117404,2011,11
4117404,2012,4
4117404,2013,59
4117404,2014,100
4117404,2015,93
4117404,2016,30
4117404,2017,7
4117404,2018,2
4117404,2019,5
4117404,2020,528
4117404,2021,6
4117404,2022,714
4117404,2023,107
4117404,2024,310
4117453,2010,20
4117453,2011,3
4117453,2012,1
4117453,2013,27
4117453,2014,11
4117453,2015,40
4117453,2016,143
4117453,2017,19
4117453,2018,10
4117453,2019,17
4117453,2020,476
4117453,2021,28
4117453,2022,166
4117453,2023,93
4117453,2024,689
4117503,2010,358
4117503,2011,52
4117503,2012,32
4117503,2013,1146
4117503,2014,874
4117503,2015,588
4117503,2016,898
4117503,2017,41
4117503,2018,17
4117503,2019,779
4117503,2020,1058
4117503,2021,57
4117503,2022,1058
4117503,2023,562
4117503,2024,2425
4117602,2010,2
4117602,2011,6
4117602,2012,7
4117602,2013,1
4117602,2014,1
4117602,2015,12
4117602,2016,23
4117602,2017,1
4117602,2018,0
4117602,2019,6
4117602,2020,11
4117602,2021,6
4117602,2022,203
4117602,2023,13
4117602,2024,273
4117701,2010,4
4117701,2011,1
4117701,2012,3
4117701,2013,6
4117701,2014,2
4117701,2015,1
4117701,2016,30
4117701,2017,7
4117701,2018,5
4117701,2019,23
4117701,2020,19
4117701,2021,12
4117701,2022,32
4117701,2023,47
4117701,2024,1531
4117800,2010,1
4117800,2011,4
4117800,2012,2
4117800,2013,4
4117800,2014,0
4117800,2015,2
4117800,2016,0
4117800,2017,0
4117800,2018,0
4117800,2019,0
4117800,2020,140
4117800,2021,1
4117800,2022,138
4117800,2023,13
4117800,2024,1615
4117909,2010,115
4117909,2011,85
4117909,2012,39
4117909,2013,614
4117909,2014,225
4117909,2015,665
4117909,2016,181
4117909,2017,48
4117909,2018,53
4117909,2019,435
4117909,2020,1735
4117909,2021,58
4117909,2022,2062
4117909,2023,1320
4117909,2024,5038
4118006,2010,6
4118006,2011,2
4118006,2012,6
4118006,2013,151
4118006,2014,6
4118006,2015,61
4118006,2016,40
4118006,2017,22
4118006,2018,21
4118006,2019,125
4118006,2020,707
4118006,2021,29
4118006,2022,147
4118006,2023,357
4118006,2024,1220
4118105,2010,403
4118105,2011,11
4118105,2012,10
4118105,2013,243
4118105,2014,128
4118105,2015,302
4118105,2016,119
4118105,2017,33
4118105,2018,38
4118105,2019,785
4118105,2020,716
4118105,2021,41
4118105,2022,1078
4118105,2023,141
4118105,2024,243
4118204,2010,15
4118204,2011,47
4118204,2012,19
4118204,2013,39
4118204,2014,26
4118204,2015,2034
4118204,2016,17063
4118204,2017,2770
4118204,2018,1162
4118204,2019,1578
4118204,2020,6191
4118204,2021,4281
4118204,2022,1185
4118204,2023,6073
4118204,2024,4427
4118303,2010,8
4118303,2011,0
4118303,2012,0
4118303,2013,125
4118303,2014,179
4118303,2015,104
4118303,2016,63
4118303,2017,1
4118303,2018,21
4118303,2019,224
4118303,2020,513
4118303,2021,292
4118303,2022,53
4118303,2023,221
4118303,2024,149
4118402,2010,764
4118402,2011,422
4118402,2012,427
4118402,2013,10415
4118402,2014,655
4118402,2015,1231
4118402,2016,1320
4118402,2017,732
4118402,2018,726
4118402,2019,4547
4118402,2020,7697
4118402,2021,1256
4118402,2022,4556
4118402,2023,4236
4118402,2024,8489
4118451,2010,267
4118451,2011,18
4118451,2012,9
4118451,2013,27
4118451,2014,9
4118451,2015,26
4118451,2016,55
4118451,2017,5
4118451,2018,19
4118451,2019,40
4118451,2020,368
4118451,2021,316
4118451,2022,188
4118451,2023,54
4118451,2024,450
4118501,2010,20
4118501,2011,24
4118501,2012,33
4118501,2013,41
4118501,2014,37
4118501,2015,281
4118501,2016,572
4118501,2017,113
4118501,2018,59
4118501,2019,260
4118501,2020,439
4118501,2021,160
4118501,2022,6020
4118501,2023,1238
4118501,2024,10226
4118600,2010,3
4118600,2011,0
4118600,2012,0
4118600,2013,2
4118600,2014,0
4118600,2015,2
4118600,2016,5
4118600,2017,0
4118600,2018,1
4118600,2019,0
4118600,2020,0
4118600,2021,0
4118600,2022,1
4118600,2023,6
4118600,2024,23
4118709,2010,0
4118709,2011,0
4118709,2012,0
4118709,2013,0
4118709,2014,0
4118709,2015,0
4118709,2016,1
4118709,2017,0
4118709,2018,0
4118709,2019,0
4118709,2020,0
4118709,2021,0
4118709,2022,0
4118709,2023,1
4118709,2024,38
4118808,2010,114
4118808,2011,22
4118808,2012,1021
4118808,2013,2241
4118808,2014,167
4118808,2015,283
4118808,2016,300
4118808,2017,59
4118808,2018,59
4118808,2019,593
4118808,2020,1039
4118808,2021,106
4118808,2022,172
4118808,2023,295
4118808,2024,1065
4118857,2010,6
4118857,2011,15
4118857,2012,14
4118857,2013,106
4118857,2014,16
4118857,2015,100
4118857,2016,19
4118857,2017,4
4118857,2018,1
4118857,2019,252
4118857,2020,1271
4118857,2021,43
4118857,2022,1157
4118857,2023,695
4118857,2024,2260
4118907,2010,129
4118907,2011,20
4118907,2012,8
4118907,2013,425
4118907,2014,60
4118907,2015,94
4118907,2016,209
4118907,2017,47
4118907,2018,10
4118907,2019,48
4118907,2020,885
4118907,2021,31
4118907,2022,631
4118907,2023,1458
4118907,2024,1666
4119004,2010,0
4119004,2011,0
4119004,2012,0
4119004,2013,105
4119004,2014,3
4119004,2015,3
4119004,2016,131
4119004,2017,1
4119004,2018,0
4119004,2019,1
4119004,2020,92
4119004,2021,3
4119004,2022,294
4119004,2023,246
4119004,2024,1683
4119103,2010,1
4119103,2011,1
4119103,2012,0
4119103,2013,0
4119103,2014,0
4119103,2015,0
4119103,2016,1
4119103,2017,1
4119103,2018,0
4119103,2019,0
4119103,2020,0
4119103,2021,0
4119103,2022,7
4119103,2023,19
4119103,2024,30
4119152,2010,2
4119152,2011,10
4119152,2012,5
4119152,2013,15
4119152,2014,9
4119152,2015,69
4119152,2016,291
4119152,2017,51
4119152,2018,30
4119152,2019,67
4119152,2020,118
4119152,2021,30
4119152,2022,188
4119152,2023,427
4119152,2024,4113
4119202,2010,0
4119202,2011,0
4119202,2012,1
4119202,2013,1
4119202,2014,3
4119202,2015,0
4119202,2016,3
4119202,2017,0
4119202,2018,0
4119202,2019,0
4119202,2020,19
4119202,2021,10
4119202,2022,3
4119202,2023,9
4119202,2024,390
4119251,2010,1
4119251,2011,0
4119251,2012,3
4119251,2013,2
4119251,2014,1
4119251,2015,2
4119251,2016,12
4119251,2017,3
4119251,2018,4
4119251,2019,4
4119251,2020,15
4119251,2021,17
4119251,2022,637
4119251,2023,46
4119251,2024,317
4119301,2010,4
4119301,2011,1
4119301,2012,1
4119301,2013,4
4119301,2014,3
4119301,2015,15
4119301,2016,11
4119301,2017,7
4119301,2018,9
4119301,2019,4
4119301,2020,7
4119301,2021,6
4119301,2022,6
4119301,2023,22
4119301,2024,173
4119400,2010,0
4119400,2011,0
4119400,2012,2
4119400,2013,1
4119400,2014,0
4119400,2015,0
4119400,2016,0
4119400,2017,1
4119400,2018,0
4119400,2019,3
4119400,2020,4
4119400,2021,4
4119400,2022,506
4119400,2023,38
4119400,2024,993
4119509,2010,1
4119509,2011,6
4119509,2012,1
4119509,2013,0
4119509,2014,0
4119509,2015,0
4119509,2016,15
4119509,2017,0
4119509,2018,3
4119509,2019,14
4119509,2020,44
4119509,2021,0
4119509,2022,26
4119509,2023,128
4119509,2024,1330
4119608,2010,1
4119608,2011,4
4119608,2012,1
4119608,2013,4
4119608,2014,2
4119608,2015,9
4119608,2016,81
4119608,2017,13
4119608,2018,6
4119608,2019,11
4119608,2020,56
4119608,2021,3
4119608,2022,678
4119608,2023,332
4119608,2024,3134
4119657,2010,15
4119657,2011,15
4119657,2012,10
4119657,2013,30
4119657,2014,42
4119657,2015,101
4119657,2016,32
4119657,2017,18
4119657,2018,7
4119657,2019,30
4119657,2020,362
4119657,2021,46
4119657,2022,180
4119657,2023,163
4119657,2024,401
4119707,2010,232
4119707,2011,17
4119707,2012,7
4119707,2013,85
4119707,2014,78
4119707,2015,75
4119707,2016,47
4119707,2017,20
4119707,2018,18
4119707,2019,61
4119707,2020,237
4119707,2021,22
4119707,2022,119
4119707,2023,289
4119707,2024,1054
4119806,2010,5
4119806,2011,20
4119806,2012,0
4119806,2013,344
4119806,2014,3
4119806,2015,12
4119806,2016,203
4119806,2017,19
4119806,2018,2
4119806,2019,38
4119806,2020,243
4119806,2021,3
4119806,2022,307
4119806,2023,819
4119806,2024,2127
4119905,2010,18
4119905,2011,29
4119905,2012,13
4119905,2013,33
4119905,2014,21
4119905,2015,72
4119905,2016,286
4119905,2017,30
4119905,2018,19
4119905,2019,170
4119905,2020,243
4119905,2021,152
4119905,2022,276
4119905,2023,566
4119905,2024,30518
4119954,2010,1
4119954,2011,0
4119954,2012,0
4119954,2013,2
4119954,2014,2
4119954,2015,27
4119954,2016,394
4119954,2017,21
4119954,2018,18
4119954,2019,51
4119954,2020,212
4119954,2021,174
4119954,2022,812
4119954,2023,1951
4119954,2024,2973
4120002,2010,431
4120002,2011,1723
4120002,2012,171
4120002,2013,1055
4120002,2014,220
4120002,2015,569
4120002,2016,374
4120002,2017,42
4120002,2018,35
4120002,2019,338
4120002,2020,1133
4120002,2021,136
4120002,2022,976
4120002,2023,1021
4120002,2024,714
4120101,2010,0
4120101,2011,0
4120101,2012,0
4120101,2013,0
4120101,2014,0
4120101,2015,0
4120101,2016,0
4120101,2017,1
4120101,2018,0
4120101,2019,0
4120101,2020,0
4120101,2021,0
4120101,2022,0
4120101,2023,1
4120101,2024,29
4120150,2010,0
4120150,2011,2
4120150,2012,0
4120150,2013,2
4120150,2014,3
4120150,2015,11
4120150,2016,11
4120150,2017,5
4120150,2018,2
4120150,2019,1
4120150,2020,8
4120150,2021,0
4120150,2022,0
4120150,2023,5
4120150,2024,257
4120200,2010,8
4120200,2011,2
4120200,2012,2
4120200,2013,244
4120200,2014,47
4120200,2015,134
4120200,2016,23
4120200,2017,0
4120200,2018,2
4120200,2019,178
4120200,2020,385
4120200,2021,20
4120200,2022,660
4120200,2023,554
4120200,2024,395
4120309,2010,0
4120309,2011,0
4120309,2012,0
4120309,2013,0
4120309,2014,0
4120309,2015,0
4120309,2016,0
4120309,2017,0
4120309,2018,0
4120309,2019,0
4120309,2020,0
4120309,2021,0
4120309,2022,1
4120309,2023,1
4120309,2024,22
4120333,2010,168
4120333,2011,191
4120333,2012,126
4120333,2013,104
4120333,2014,1
4120333,2015,157
4120333,2016,58
4120333,2017,22
4120333,2018,7
4120333,2019,22
4120333,2020,235
4120333,2021,0
4120333,2022,57
4120333,2023,876
4120333,2024,960
4120358,2010,2
4120358,2011,8
4120358,2012,4
4120358,2013,6
4120358,2014,2
4120358,2015,17
4120358,2016,62
4120358,2017,1
4120358,2018,2
4120358,2019,2
4120358,2020,49
4120358,2021,3
4120358,2022,26
4120358,2023,24
4120358,2024,1991
4120408,2010,39
4120408,2011,36
4120408,2012,5
4120408,2013,51
4120408,2014,557
4120408,2015,395
4120408,2016,81
4120408,2017,21
4120408,2018,17
4120408,2019,52
4120408,2020,698
4120408,2021,22
4120408,2022,132
4120408,2023,96
4120408,2024,341
4120507,2010,862
4120507,2011,215
4120507,2012,122
4120507,2013,2022
4120507,2014,176
4120507,2015,506
4120507,2016,362
4120507,2017,84
4120507,2018,48
4120507,2019,1417
4120507,2020,998
4120507,2021,129
4120507,2022,1332
4120507,2023,582
4120507,2024,2372
4120606,2010,8
4120606,2011,3
4120606,2012,0
4120606,2013,3
4120606,2014,9
4120606,2015,22
4120606,2016,35
4120606,2017,11
4120606,2018,4
4120606,2019,7
